folder,video1,offset_Ch1,video2,offset_Ch2,video3,offset_Ch3,VWTimestamp,VWIsAuto,Date,Time,Description,KP,Observation Code,Photo Ref - From,Photo Ref - To,Comment,Anode Type,Activity,Current Intensity,Anode Wear,Marine Growth Coverage,Severity Code,Status,Status [BK FT SM],Status [GB SB],Status [RK],Status [RR],Length,Breadth,Height - Acoustic,Height - Visual,Distance to Pipe,Position,CP Location,CP Reading,Location,Location [DP],Location [DB],Crossing Type,Orientation,Event Code [DB],Event Code [FT],Size,Size [DB],Type [MO],Sediment Coverage
DATA_20120923170028719,20120923170029875@DVR-1_Ch1.mpg,1609.586,20120923170030282@DVR-1_Ch2.mpg,1609.179,20120923170028719@DVR-1_Ch3.mpg,1610.742,20120923172719461,F,23/09/2012,17:27:19,Exposure Start,139.289,EXS,-,-,-,Not Recorded,Not Recorded,0,Not Recorded,Not Recorded,None,Not Recorded,Not Recorded,Not Recorded,Not Recorded,Not Recorded,0.0,0.0,0,0.0,0.0,Not Recorded,Not Recorded,0,Unseen,Unseen,Unseen,Not Recorded,0.0,DB0,FT0,0.0,None,No Record,Not Recorded
DATA_20120923170028719,20120923170029875@DVR-1_Ch1.mpg,1614.224,20120923170030282@DVR-1_Ch2.mpg,1613.817,20120923170028719@DVR-1_Ch3.mpg,1615.38,20120923172724099,F,23/09/2012,17:27:24,Exposure End,139.291,EXE,-,-,-,Not Recorded,Not Recorded,0,Not Recorded,Not Recorded,None,Not Recorded,Not Recorded,Not Recorded,Not Recorded,Not Recorded,0.0,0.0,0,0.0,0.0,Not Recorded,Not Recorded,0,Unseen,Unseen,Unseen,Not Recorded,0.0,DB0,FT0,0.0,None,No Record,Not Recorded
DATA_20120923170028719,20120923170029875@DVR-1_Ch1.mpg,1619.224,20120923170030282@DVR-1_Ch2.mpg,1618.817,20120923170028719@DVR-1_Ch3.mpg,1620.38,20120923172729099,F,23/09/2012,17:27:29,Exposure Start,139.293,EXS,-,-,-,Not Recorded,Not Recorded,0,Not Recorded,Not Recorded,None,Not Recorded,Not Recorded,Not Recorded,Not Recorded,Not Recorded,0.0,0.0,0,0.0,0.0,Not Recorded,Not Recorded,0,Unseen,Unseen,Unseen,Not Recorded,0.0,DB0,FT0,0.0,None,No Record,Not Recorded
DATA_20120923170028719,20120923170029875@DVR-1_Ch1.mpg,1623.504,20120923170030282@DVR-1_Ch2.mpg,1623.097,20120923170028719@DVR-1_Ch3.mpg,1624.66,20120923172733379,F,23/09/2012,17:27:33,Exposure End,139.295,EXE,-,-,-,Not Recorded,Not Recorded,0,Not Recorded,Not Recorded,None,Not Recorded,Not Recorded,Not Recorded,Not Recorded,Not Recorded,0.0,0.0,0,0.0,0.0,Not Recorded,Not Recorded,0,Unseen,Unseen,Unseen,Not Recorded,0.0,DB0,FT0,0.0,None,No Record,Not Recorded
DATA_20120923170028719,20120923170029875@DVR-1_Ch1.mpg,1630.224,20120923170030282@DVR-1_Ch2.mpg,1629.817,20120923170028719@DVR-1_Ch3.mpg,1631.38,20120923172740099,F,23/09/2012,17:27:40,Exposure Start,139.299,EXS,-,-,-,Not Recorded,Not Recorded,0,Not Recorded,Not Recorded,None,Not Recorded,Not Recorded,Not Recorded,Not Recorded,Not Recorded,0.0,0.0,0,0.0,0.0,Not Recorded,Not Recorded,0,Unseen,Unseen,Unseen,Not Recorded,0.0,DB0,FT0,0.0,None,No Record,Not Recorded
DATA_20120923170028719,20120923170029875@DVR-1_Ch1.mpg,1679.216,20120923170030282@DVR-1_Ch2.mpg,1678.809,20120923170028719@DVR-1_Ch3.mpg,1680.372,20120923172829091,F,23/09/2012,17:28:29,Field Joint,139.311,FJ,-,-,-,Not Recorded,Not Recorded,0,Not Recorded,Not Recorded,None,Not Recorded,Not Recorded,Not Recorded,Not Recorded,Not Recorded,0.0,0.0,0,0.0,0.0,Not Recorded,Not Recorded,0,Unseen,Unseen,Unseen,Not Recorded,0.0,DB0,FT0,0.0,None,No Record,Not Recorded
DATA_20120923170028719,20120923170029875@DVR-1_Ch1.mpg,1711.816,20120923170030282@DVR-1_Ch2.mpg,1711.409,20120923170028719@DVR-1_Ch3.mpg,1712.972,20120923172901691,F,23/09/2012,17:29:01,Field Joint,139.32299999999998,FJ,-,-,-,Not Recorded,Not Recorded,0,Not Recorded,Not Recorded,None,Not Recorded,Not Recorded,Not Recorded,Not Recorded,Not Recorded,0.0,0.0,0,0.0,0.0,Not Recorded,Not Recorded,0,Unseen,Unseen,Unseen,Not Recorded,0.0,DB0,FT0,0.0,None,No Record,Not Recorded
DATA_20120923170028719,20120923170029875@DVR-1_Ch1.mpg,1747.376,20120923170030282@DVR-1_Ch2.mpg,1746.969,20120923170028719@DVR-1_Ch3.mpg,1748.532,20120923172937251,F,23/09/2012,17:29:37,Field Joint,139.335,FJ,-,-,-,Not Recorded,Not Recorded,0,Not Recorded,Not Recorded,None,Not Recorded,Not Recorded,Not Recorded,Not Recorded,Not Recorded,0.0,0.0,0,0.0,0.0,Not Recorded,Not Recorded,0,Unseen,Unseen,Unseen,Not Recorded,0.0,DB0,FT0,0.0,None,No Record,Not Recorded
DATA_20120923160026985,20120923160027188@DVR-1_Ch1.mpg,373.513,20120923160027532@DVR-1_Ch2.mpg,373.169,20120923160026985@DVR-1_Ch3.mpg,373.716,20120923160640701,F,23/09/2012,16:06:40,Exposure Start,137.16899999999998,EXS,-,-,Start of Pipeline Exposure,Not Recorded,Not Recorded,0,Not Recorded,Not Recorded,None,Not Recorded,Not Recorded,Not Recorded,Not Recorded,Not Recorded,0.0,0.0,0,0.0,0.0,Not Recorded,Not Recorded,0,Unseen,Unseen,Unseen,Not Recorded,0.0,DB0,FT0,0.0,None,No Record,Not Recorded
DATA_20120923160026985,20120923160027188@DVR-1_Ch1.mpg,465.235,20120923160027532@DVR-1_Ch2.mpg,464.891,20120923160026985@DVR-1_Ch3.mpg,465.438,20120923160812423,F,23/09/2012,16:08:12,Exposure End,137.21,EXE,,,,Not Recorded,Not Recorded,0,Not Recorded,Not Recorded,None,Not Recorded,Not Recorded,Not Recorded,Not Recorded,Not Recorded,0.0,0.0,0,0.0,0.0,Not Recorded,Not Recorded,0,Unseen,Unseen,Unseen,Not Recorded,0.0,DB0,FT0,0.0,None,No Record,Not Recorded
DATA_20120923160026985,20120923160027188@DVR-1_Ch1.mpg,476.985,20120923160027532@DVR-1_Ch2.mpg,476.641,20120923160026985@DVR-1_Ch3.mpg,477.188,20120923160824173,F,23/09/2012,16:08:24,Exposure Start,137.216,EXS,,,,Not Recorded,Not Recorded,0,Not Recorded,Not Recorded,None,Not Recorded,Not Recorded,Not Recorded,Not Recorded,Not Recorded,0.0,0.0,0,0.0,0.0,Not Recorded,Not Recorded,0,Unseen,Unseen,Unseen,Not Recorded,0.0,DB0,FT0,0.0,None,No Record,Not Recorded
DATA_20120923160026985,20120923160027188@DVR-1_Ch1.mpg,481.235,20120923160027532@DVR-1_Ch2.mpg,480.891,20120923160026985@DVR-1_Ch3.mpg,481.438,20120923160828423,F,23/09/2012,16:08:28,Exposure End,137.218,EXE,,,,Not Recorded,Not Recorded,0,Not Recorded,Not Recorded,None,Not Recorded,Not Recorded,Not Recorded,Not Recorded,Not Recorded,0.0,0.0,0,0.0,0.0,Not Recorded,Not Recorded,0,Unseen,Unseen,Unseen,Not Recorded,0.0,DB0,FT0,0.0,None,No Record,Not Recorded
DATA_20120923160026985,20120923160027188@DVR-1_Ch1.mpg,498.486,20120923160027532@DVR-1_Ch2.mpg,498.142,20120923160026985@DVR-1_Ch3.mpg,498.689,20120923160845674,F,23/09/2012,16:08:45,Exposure Start,137.226,EXS,,,,Not Recorded,Not Recorded,0,Not Recorded,Not Recorded,None,Not Recorded,Not Recorded,Not Recorded,Not Recorded,Not Recorded,0.0,0.0,0,0.0,0.0,Not Recorded,Not Recorded,0,Unseen,Unseen,Unseen,Not Recorded,0.0,DB0,FT0,0.0,None,No Record,Not Recorded
DATA_20120923160026985,20120923160027188@DVR-1_Ch1.mpg,816.797,20120923160027532@DVR-1_Ch2.mpg,816.453,20120923160026985@DVR-1_Ch3.mpg,817.0,20120923161403985,F,23/09/2012,16:14:03,Field Joint,137.363,FJ,-,-,Field Joint intact  Wrap beginning to loosen,Not Recorded,Not Recorded,0,Not Recorded,Not Recorded,None,Not Recorded,Not Recorded,Not Recorded,Not Recorded,Not Recorded,0.0,0.0,0,0.0,0.0,Not Recorded,Not Recorded,0,Unseen,Unseen,Unseen,Not Recorded,0.0,DB0,FT0,0.0,None,No Record,Not Recorded
DATA_20120923160026985,20120923160027188@DVR-1_Ch1.mpg,816.96,20120923160027532@DVR-1_Ch2.mpg,816.616,20120923160026985@DVR-1_Ch3.mpg,817.163,20120923161404148,F,23/09/2012,16:14:04,Exposure End,137.363,EXE,-,-,End of Pipeline Exposure,Not Recorded,Not Recorded,0,Not Recorded,Not Recorded,None,Not Recorded,Not Recorded,Not Recorded,Not Recorded,Not Recorded,0.0,0.0,0,0.0,0.0,Not Recorded,Not Recorded,0,Unseen,Unseen,Unseen,Not Recorded,0.0,DB0,FT0,0.0,None,No Record,Not Recorded
DATA_20120923160026985,20120923160027188@DVR-1_Ch1.mpg,816.961,20120923160027532@DVR-1_Ch2.mpg,816.617,20120923160026985@DVR-1_Ch3.mpg,817.164,20120923161404149,F,23/09/2012,16:14:04,Rock Dump Start,137.363,RKS,-,-,Start of rock dump,Not Recorded,Not Recorded,0,Not Recorded,Not Recorded,None,Not Recorded,Not Recorded,Not Recorded,Not Recorded,Not Recorded,0.0,0.0,0,0.0,0.0,Not Recorded,Not Recorded,0,Unseen,Unseen,Unseen,Not Recorded,0.0,DB0,FT0,0.0,None,No Record,Not Recorded
DATA_20120923160026985,20120923160027188@DVR-1_Ch1.mpg,882.039,20120923160027532@DVR-1_Ch2.mpg,881.695,20120923160026985@DVR-1_Ch3.mpg,882.242,20120923161509227,F,23/09/2012,16:15:09,Rock Dump End,137.392,RKE,-,-,End of rock dump,Not Recorded,Not Recorded,0,Not Recorded,Not Recorded,None,Not Recorded,Not Recorded,Not Recorded,Not Recorded,Not Recorded,0.0,0.0,0,0.0,0.0,Not Recorded,Not Recorded,0,Unseen,Unseen,Unseen,Not Recorded,0.0,DB0,FT0,0.0,None,No Record,Not Recorded
DATA_20120923160026985,20120923160027188@DVR-1_Ch1.mpg,882.502,20120923160027532@DVR-1_Ch2.mpg,882.158,20120923160026985@DVR-1_Ch3.mpg,882.705,20120923161509690,F,23/09/2012,16:15:09,Exposure Start,137.392,EXS,-,-,Start of Pipeline Exposure,Not Recorded,Not Recorded,0,Not Recorded,Not Recorded,None,Not Recorded,Not Recorded,Not Recorded,Not Recorded,Not Recorded,0.0,0.0,0,0.0,0.0,Not Recorded,Not Recorded,0,Unseen,Unseen,Unseen,Not Recorded,0.0,DB0,FT0,0.0,None,No Record,Not Recorded
DATA_20120923160026985,20120923160027188@DVR-1_Ch1.mpg,894.759,20120923160027532@DVR-1_Ch2.mpg,894.415,20120923160026985@DVR-1_Ch3.mpg,894.962,20120923161521947,F,23/09/2012,16:15:21,Rock Dump Start,137.39700000000002,RKS,-,-,Start  of rock dump,Not Recorded,Not Recorded,0,Not Recorded,Not Recorded,None,Not Recorded,Not Recorded,Not Recorded,Not Recorded,Not Recorded,0.0,0.0,0,0.0,0.0,Not Recorded,Not Recorded,0,Unseen,Unseen,Unseen,Not Recorded,0.0,DB0,FT0,0.0,None,No Record,Not Recorded
DATA_20120923160026985,20120923160027188@DVR-1_Ch1.mpg,899.244,20120923160027532@DVR-1_Ch2.mpg,898.9,20120923160026985@DVR-1_Ch3.mpg,899.447,20120923161526432,F,23/09/2012,16:15:26,Exposure End,137.399,EXE,-,-,End of Pipeline Exposure,Not Recorded,Not Recorded,0,Not Recorded,Not Recorded,None,Not Recorded,Not Recorded,Not Recorded,Not Recorded,Not Recorded,0.0,0.0,0,0.0,0.0,Not Recorded,Not Recorded,0,Unseen,Unseen,Unseen,Not Recorded,0.0,DB0,FT0,0.0,None,No Record,Not Recorded
DATA_20120923160026985,20120923160027188@DVR-1_Ch1.mpg,949.995,20120923160027532@DVR-1_Ch2.mpg,949.651,20120923160026985@DVR-1_Ch3.mpg,950.198,20120923161617183,F,23/09/2012,16:16:17,Exposure Start,137.422,EXS,,,,Not Recorded,Not Recorded,0,Not Recorded,Not Recorded,None,Not Recorded,Not Recorded,Not Recorded,Not Recorded,Not Recorded,0.0,0.0,0,0.0,0.0,Not Recorded,Not Recorded,0,Unseen,Unseen,Unseen,Not Recorded,0.0,DB0,FT0,0.0,None,No Record,Not Recorded
DATA_20120923160026985,20120923160027188@DVR-1_Ch1.mpg,961.745,20120923160027532@DVR-1_Ch2.mpg,961.401,20120923160026985@DVR-1_Ch3.mpg,961.948,20120923161628933,F,23/09/2012,16:16:28,Exposure End,137.42600000000002,EXE,,,,Not Recorded,Not Recorded,0,Not Recorded,Not Recorded,None,Not Recorded,Not Recorded,Not Recorded,Not Recorded,Not Recorded,0.0,0.0,0,0.0,0.0,Not Recorded,Not Recorded,0,Unseen,Unseen,Unseen,Not Recorded,0.0,DB0,FT0,0.0,None,No Record,Not Recorded
DATA_20120923215129593,20120923215129593@DVR-1_Ch1.mpg,10.16,20120923215130500@DVR-1_Ch2.mpg,9.253,20120923215131343@DVR-1_Ch3.mpg,8.41,20120923215139753,F,23/09/2012,21:51:39.753,Field Joint.Start,-,FJS,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
DATA_20120923215129593,20120923215129593@DVR-1_Ch1.mpg,12.56,20120923215130500@DVR-1_Ch2.mpg,11.653,20120923215131343@DVR-1_Ch3.mpg,10.81,20120923215142153,F,23/09/2012,21:51:42,Field Joint,141.877,FJ,-,-,-,Not Recorded,Not Recorded,0,Not Recorded,Not Recorded,None,Not Recorded,Not Recorded,Not Recorded,Not Recorded,Not Recorded,0.00,0.00,0,0.00,0.00,Not Recorded,Not Recorded,0,Unseen,Unseen,Unseen,Not Recorded,0.00,DB0,FT0,0.00,None,No Record,Not Recorded
DATA_20120923215129593,20120923215129593@DVR-1_Ch1.mpg,15.32,20120923215130500@DVR-1_Ch2.mpg,14.413,20120923215131343@DVR-1_Ch3.mpg,13.57,20120923215144913,F,23/09/2012,21:51:44.913,Field Joint.End,-,FJE,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
DATA_20120923215129593,20120923215129593@DVR-1_Ch1.mpg,40.76,20120923215130500@DVR-1_Ch2.mpg,39.853,20120923215131343@DVR-1_Ch3.mpg,39.01,20120923215210353,F,23/09/2012,21:52:10.353,Field Joint.Start,-,FJS,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
DATA_20120923215129593,20120923215129593@DVR-1_Ch1.mpg,43.64,20120923215130500@DVR-1_Ch2.mpg,42.733,20120923215131343@DVR-1_Ch3.mpg,41.89,20120923215213233,F,23/09/2012,21:52:13,Field Joint,141.889,FJ,-,-,-,Not Recorded,Not Recorded,0,Not Recorded,Not Recorded,None,Not Recorded,Not Recorded,Not Recorded,Not Recorded,Not Recorded,0.00,0.00,0,0.00,0.00,Not Recorded,Not Recorded,0,Unseen,Unseen,Unseen,Not Recorded,0.00,DB0,FT0,0.00,None,No Record,Not Recorded
DATA_20120923215129593,20120923215129593@DVR-1_Ch1.mpg,45.399,20120923215130500@DVR-1_Ch2.mpg,44.492,20120923215131343@DVR-1_Ch3.mpg,43.649,20120923215214992,F,23/09/2012,21:52:14.992,Field Joint.End,-,FJE,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
DATA_20120923215129593,20120923215129593@DVR-1_Ch1.mpg,86.84,20120923215130500@DVR-1_Ch2.mpg,85.933,20120923215131343@DVR-1_Ch3.mpg,85.09,20120923215256433,F,23/09/2012,21:52:56.433,Anode.Start,-,ANS,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
DATA_20120923215129593,20120923215129593@DVR-1_Ch1.mpg,88.56,20120923215130500@DVR-1_Ch2.mpg,87.653,20120923215131343@DVR-1_Ch3.mpg,86.81,20120923215258153,F,23/09/2012,21:52:58,Anode,141.902,AN,-,-,Anode in Good condition.,Bracelet,Active,0,Light,Light,None,Not Recorded,Not Recorded,Not Recorded,Not Recorded,Not Recorded,0.00,0.00,0,0.00,0.00,Not Recorded,Not Recorded,0,Unseen,Unseen,Unseen,Not Recorded,0.00,DB0,FT0,0.00,None,No Record,Not Recorded
DATA_20120923215129593,20120923215129593@DVR-1_Ch1.mpg,90.659,20120923215130500@DVR-1_Ch2.mpg,89.752,20120923215131343@DVR-1_Ch3.mpg,88.909,20120923215300252,F,23/09/2012,21:53:00.252,Anode.End,-,ANE,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
DATA_20120923215129593,20120923215129593@DVR-1_Ch1.mpg,102.359,20120923215130500@DVR-1_Ch2.mpg,101.452,20120923215131343@DVR-1_Ch3.mpg,100.609,20120923215311952,F,23/09/2012,21:53:11,Field Joint,141.913,FJ,-,-,-,Not Recorded,Not Recorded,0,Not Recorded,Not Recorded,None,Not Recorded,Not Recorded,Not Recorded,Not Recorded,Not Recorded,0.00,0.00,0,0.00,0.00,Not Recorded,Not Recorded,0,Unseen,Unseen,Unseen,Not Recorded,0.00,DB0,FT0,0.00,None,No Record,Not Recorded
DATA_20120923215129593,20120923215129593@DVR-1_Ch1.mpg,127.439,20120923215130500@DVR-1_Ch2.mpg,126.532,20120923215131343@DVR-1_Ch3.mpg,125.689,20120923215337032,F,23/09/2012,21:53:37.032,Field Joint.Start,-,FJS,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
DATA_20120923215129593,20120923215129593@DVR-1_Ch1.mpg,131.279,20120923215130500@DVR-1_Ch2.mpg,130.372,20120923215131343@DVR-1_Ch3.mpg,129.529,20120923215340872,F,23/09/2012,21:53:40,Field Joint,141.927,FJ,-,-,-,Not Recorded,Not Recorded,0,Not Recorded,Not Recorded,None,Not Recorded,Not Recorded,Not Recorded,Not Recorded,Not Recorded,0.00,0.00,0,0.00,0.00,Not Recorded,Not Recorded,0,Unseen,Unseen,Unseen,Not Recorded,0.00,DB0,FT0,0.00,None,No Record,Not Recorded
DATA_20120923215129593,20120923215129593@DVR-1_Ch1.mpg,132.479,20120923215130500@DVR-1_Ch2.mpg,131.572,20120923215131343@DVR-1_Ch3.mpg,130.729,20120923215342072,F,23/09/2012,21:53:42.072,Field Joint.End,-,FJE,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
DATA_20120923215129593,20120923215129593@DVR-1_Ch1.mpg,159.119,20120923215130500@DVR-1_Ch2.mpg,158.212,20120923215131343@DVR-1_Ch3.mpg,157.369,20120923215408712,F,23/09/2012,21:54:08.712,Field Joint.Start,-,FJS,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
DATA_20120923215129593,20120923215129593@DVR-1_Ch1.mpg,162.959,20120923215130500@DVR-1_Ch2.mpg,162.052,20120923215131343@DVR-1_Ch3.mpg,161.209,20120923215412552,F,23/09/2012,21:54:12,Field Joint,141.939,FJ,-,-,-,Not Recorded,Not Recorded,0,Not Recorded,Not Recorded,None,Not Recorded,Not Recorded,Not Recorded,Not Recorded,Not Recorded,0.00,0.00,0,0.00,0.00,Not Recorded,Not Recorded,0,Unseen,Unseen,Unseen,Not Recorded,0.00,DB0,FT0,0.00,None,No Record,Not Recorded
DATA_20120923215129593,20120923215129593@DVR-1_Ch1.mpg,163.479,20120923215130500@DVR-1_Ch2.mpg,162.572,20120923215131343@DVR-1_Ch3.mpg,161.729,20120923215413072,F,23/09/2012,21:54:13.072,Field Joint.End,-,FJE,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
DATA_20120923215129593,20120923215129593@DVR-1_Ch1.mpg,190.599,20120923215130500@DVR-1_Ch2.mpg,189.692,20120923215131343@DVR-1_Ch3.mpg,188.849,20120923215440192,F,23/09/2012,21:54:40.192,Field Joint.Start,-,FJS,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
DATA_20120923215129593,20120923215129593@DVR-1_Ch1.mpg,193.999,20120923215130500@DVR-1_Ch2.mpg,193.092,20120923215131343@DVR-1_Ch3.mpg,192.249,20120923215443592,F,23/09/2012,21:54:43,Field Joint,141.951,FJ,-,-,-,Not Recorded,Not Recorded,0,Not Recorded,Not Recorded,None,Not Recorded,Not Recorded,Not Recorded,Not Recorded,Not Recorded,0.00,0.00,0,0.00,0.00,Not Recorded,Not Recorded,0,Unseen,Unseen,Unseen,Not Recorded,0.00,DB0,FT0,0.00,None,No Record,Not Recorded
DATA_20120923215129593,20120923215129593@DVR-1_Ch1.mpg,195.478,20120923215130500@DVR-1_Ch2.mpg,194.571,20120923215131343@DVR-1_Ch3.mpg,193.728,20120923215445071,F,23/09/2012,21:54:45.071,Field Joint.End,-,FJE,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
DATA_20120923215129593,20120923215129593@DVR-1_Ch1.mpg,221.719,20120923215130500@DVR-1_Ch2.mpg,220.812,20120923215131343@DVR-1_Ch3.mpg,219.969,20120923215511312,F,23/09/2012,21:55:11.312,Field Joint.Start,-,FJS,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
DATA_20120923215129593,20120923215129593@DVR-1_Ch1.mpg,224.239,20120923215130500@DVR-1_Ch2.mpg,223.332,20120923215131343@DVR-1_Ch3.mpg,222.489,20120923215513832,F,23/09/2012,21:55:13,Field Joint,141.963,FJ,-,-,-,Not Recorded,Not Recorded,0,Not Recorded,Not Recorded,None,Not Recorded,Not Recorded,Not Recorded,Not Recorded,Not Recorded,0.00,0.00,0,0.00,0.00,Not Recorded,Not Recorded,0,Unseen,Unseen,Unseen,Not Recorded,0.00,DB0,FT0,0.00,None,No Record,Not Recorded
DATA_20120923215129593,20120923215129593@DVR-1_Ch1.mpg,225.879,20120923215130500@DVR-1_Ch2.mpg,224.972,20120923215131343@DVR-1_Ch3.mpg,224.129,20120923215515472,F,23/09/2012,21:55:15.472,Field Joint.End,-,FJE,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
DATA_20120923215129593,20120923215129593@DVR-1_Ch1.mpg,254.037,20120923215130500@DVR-1_Ch2.mpg,253.13,20120923215131343@DVR-1_Ch3.mpg,252.287,20120923215543630,F,23/09/2012,21:55:43,Field Joint Damage,141.975,FJ,-,-,Field joint wrap missing from joint. No other damage observed.,0,0,0,0,0,0,0,0,0,0,0,0.00,0.00,0,0.00,0.00,0,0,0,0,0,0,0,0.00,0,0,0.00,0,0,0
DATA_20120923215129593,20120923215129593@DVR-1_Ch1.mpg,262.458,20120923215130500@DVR-1_Ch2.mpg,261.551,20120923215131343@DVR-1_Ch3.mpg,260.708,20120923215552051,F,23/09/2012,21:55:52,Anode,141.979,AN,-,-,Anode in Good condition,Bracelet,Active,0,Light,Light,Light,Not Recorded,Not Recorded,Not Recorded,Not Recorded,Not Recorded,0.00,0.00,0,0.00,0.00,Not Recorded,Anode,0,Unseen,Unseen,OnPipe,Not Recorded,0.00,DB0,FT0,0.00,None,No Record,Not Recorded
DATA_20120923215129593,20120923215129593@DVR-1_Ch1.mpg,265.298,20120923215130500@DVR-1_Ch2.mpg,264.391,20120923215131343@DVR-1_Ch3.mpg,263.548,20120923215554891,F,23/09/2012,21:55:54.891,Anode.Start,-,ANS,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
DATA_20120923215129593,20120923215129593@DVR-1_Ch1.mpg,269.418,20120923215130500@DVR-1_Ch2.mpg,268.511,20120923215131343@DVR-1_Ch3.mpg,267.668,20120923215559011,F,23/09/2012,21:55:59.011,Anode.End,-,ANE,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
DATA_20120923215129593,20120923215129593@DVR-1_Ch1.mpg,282.259,20120923215130500@DVR-1_Ch2.mpg,281.352,20120923215131343@DVR-1_Ch3.mpg,280.509,20120923215611852,F,23/09/2012,21:56:11,Field Joint Damage,141.988,FJ,-,-,Field joint wrap missing from joint. No other damage observed.,0,0,0,0,0,0,0,0,0,0,0,0.00,0.00,0,0.00,0.00,0,0,0,0,0,0,0,0.00,0,0,0.00,0,0,0
DATA_20120923215129593,20120923215129593@DVR-1_Ch1.mpg,310.645,20120923215130500@DVR-1_Ch2.mpg,309.738,20120923215131343@DVR-1_Ch3.mpg,308.895,20120923215640238,F,23/09/2012,21:56:40,Field Joint Damage,141.999,FJ,-,-,Field joint wrap missing from joint. No other damage observed.,0,0,0,0,0,0,0,0,0,0,0,0.00,0.00,0,0.00,0.00,0,0,0,0,0,0,0,0.00,0,0,0.00,0,0,0
DATA_20120923215129593,20120923215129593@DVR-1_Ch1.mpg,337.679,20120923215130500@DVR-1_Ch2.mpg,336.772,20120923215131343@DVR-1_Ch3.mpg,335.929,20120923215707272,F,23/09/2012,21:57:07.272,Field Joint.Start,-,FJS,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
DATA_20120923215129593,20120923215129593@DVR-1_Ch1.mpg,342.439,20120923215130500@DVR-1_Ch2.mpg,341.532,20120923215131343@DVR-1_Ch3.mpg,340.689,20120923215712032,F,23/09/2012,21:57:12,Field Joint,142.013,FJ,-,-,-,Not Recorded,Not Recorded,0,Not Recorded,Not Recorded,None,Not Recorded,Not Recorded,Not Recorded,Not Recorded,Not Recorded,0.00,0.00,0,0.00,0.00,Not Recorded,Not Recorded,0,Unseen,Unseen,Unseen,Not Recorded,0.00,DB0,FT0,0.00,None,No Record,Not Recorded
DATA_20120923215129593,20120923215129593@DVR-1_Ch1.mpg,342.598,20120923215130500@DVR-1_Ch2.mpg,341.691,20120923215131343@DVR-1_Ch3.mpg,340.848,20120923215712191,F,23/09/2012,21:57:12.191,Field Joint.End,-,FJE,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
DATA_20120923215129593,20120923215129593@DVR-1_Ch1.mpg,398.799,20120923215130500@DVR-1_Ch2.mpg,397.892,20120923215131343@DVR-1_Ch3.mpg,397.049,20120923215808392,F,23/09/2012,21:58:08.392,Field Joint.Start,-,FJS,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
